,movie_id,averagerating,original_title,genres
47478,tt3846182,5.6,Kreep,"Action,Adventure,Crime"
47479,tt3851412,4.2,Beneath the Skin,"Drama,Romance"
47480,tt3852436,6.3,Presos,Drama
47481,tt3853946,5.6,Tokyo Grand Guignol,"Action,Fantasy,Horror"
47482,tt3857092,4.8,Volumes of Blood,"Comedy,Drama,Horror"
47483,tt3858454,5.3,Stegman Is Dead,"Action,Comedy,Crime"
47484,tt3861802,6.2,Live,"Drama,Thriller"
47485,tt3868150,7.4,Jack to a King - The Swansea Story,"Biography,Documentary,Drama"
47486,tt3872778,7.7,Monty Python Live (Mostly),"Comedy,Documentary,Musical"
47487,tt3874690,7.7,Pretty Good Friends,"Comedy,Drama,Romance"
47488,tt3875598,8.8,Welcome to Soldier Ride,Documentary
47489,tt3885676,3.7,100 Degree Celsius,Thriller
47490,tt3886444,4.1,Khamoshiyan,"Drama,Horror,Romance"
47491,tt3887462,8.3,Staring at the Sun,Drama
47492,tt3889652,5.5,Tre giorni dopo,Comedy
47493,tt3894344,7.4,Sivas,Drama
47494,tt3899706,3.9,Sociopathia,Horror
47495,tt3899932,7.6,Call Me Lucky,"Biography,Comedy,Documentary"
47496,tt3901260,6.6,Ben & Ara,Drama
47497,tt3902570,5.3,Dang An,"Documentary,History"
47498,tt3908356,6.6,Death 2 Hipsters,"Comedy,Documentary"
47499,tt3915368,8.4,The Listing,Thriller
47500,tt3916100,6.4,Being AP,"Documentary,Sport"
47501,tt3918748,5.6,As Good As You,"Comedy,Drama"
47502,tt3922852,7.8,Bondoc,"Biography,Comedy,Documentary"
47503,tt3949648,5.7,Shishunki gokko,Comedy
47504,tt3950488,3.8,Black Beauty,Family
47505,tt3952538,7.3,,
47506,tt3956322,4.3,Il traduttore,"Drama,Thriller"
47507,tt3956722,6.2,At Home,Drama
47508,tt3961160,5.4,Las aventuras de Moriana,Comedy
47509,tt3962184,7.3,Hebbuli,"Action,Crime,Thriller"
47510,tt3963170,4.3,Podarok s kharakterom,"Comedy,Family"
47511,tt3968634,8.3,Defeated,"Drama,Romance"
47512,tt3971944,7.5,Goreyan Nu Daffa Karo,Comedy
47513,tt3971968,6.9,Dreams Come True,Comedy
47514,tt3973656,6.3,Meurtre à Pacot,Drama
47515,tt3978318,3.0,Bad Girl,"Drama,Family"
47516,tt3982118,6.4,Adam Green's Aladdin,"Adventure,Comedy,Drama"
47517,tt3982492,5.7,Vennila Veedu,"Drama,Family"
47518,tt3982912,8.0,Film Adventurer Karel Zeman,"Biography,Documentary"
47519,tt3983266,6.8,Aanmodderfakker,"Comedy,Romance"
47520,tt3983642,7.6,Heartworn Highways Revisited,"Biography,Documentary,Music"
47521,tt3984016,2.8,Unwanted Presence,Thriller
47522,tt3985572,5.7,Un Natale stupefacente,"Comedy,Romance"
47523,tt3995766,3.8,La Niña de la Mina,Horror
47524,tt3999750,5.8,En compagnie d'Eric Rohmer,Documentary
47525,tt4002210,7.6,Threshold,"Drama,Horror,Sci-Fi"
47526,tt4003748,8.4,Sinterklaas is nog niet jarig,Family
47527,tt4006968,8.7,Se Vende,Comedy
47528,tt4007068,5.6,When Black Birds Fly,"Animation,Horror,Mystery"
47529,tt4012968,5.2,Agent 5 (Feature Film),Action
47530,tt4019666,4.8,Desculpe o Transtorno,"Comedy,Romance"
47531,tt4024368,4.5,Wo de zao geng nv you,"Comedy,Romance"
47532,tt4025514,7.4,Suburra,"Crime,Drama,Thriller"
47533,tt4038414,7.1,Astraea,"Adventure,Drama,Sci-Fi"
47534,tt4038520,9.1,Touched by an Angel,Drama
47535,tt4038670,5.3,Guldkysten,"Drama,History,Romance"
47536,tt4040632,7.2,90 Minutes of the Fever,"Sci-Fi,Thriller"
47537,tt4042834,6.8,Skinned,"Drama,Romance"
47538,tt4045448,7.5,Vasilissa Antigoni: Tris Praksis,Drama
47539,tt4052016,5.3,Maidan Massacre,"Documentary,History,News"
47540,tt4052050,5.2,He's Out There,"Horror,Thriller"
47541,tt4057142,6.3,Ni zhuan sheng,"Comedy,Drama"
47542,tt4057602,4.0,Las chicas del 3º,"Comedy,Drama"
47543,tt4058298,7.4,A Reason to Leave,Drama
47544,tt4060054,4.0,Dead Cruelty,Horror
47545,tt4067684,5.5,A Christmas to Remember,"Comedy,Drama,Family"
47546,tt4072296,8.2,Ruta Madre,"Comedy,Drama"
47547,tt4072418,6.9,Respectable - The Mary Millington Story,"Biography,Documentary"
47548,tt4073936,7.2,Ms. White Light,Drama
47549,tt4074652,6.4,Wir Monster,"Drama,Thriller"
47550,tt4074698,4.8,Dressed as a Girl,"Biography,Comedy,Documentary"
47551,tt4075322,4.5,Savva. Serdtse voina,"Adventure,Animation,Fantasy"
47552,tt4076916,5.3,The Unraveling,"Drama,Horror,Thriller"
47553,tt4077386,8.2,Sultan Sulayman,Comedy
47554,tt4077548,5.3,Cyril and Methodius: The Apostles of the Slavs,"Biography,History"
47555,tt4082370,7.8,Time Suspended,"Crime,Documentary,Drama"
47556,tt4088204,8.1,Mord im Heiligenwald,"Comedy,Crime,History"
47557,tt4092288,5.1,Hunt,"Horror,Thriller"
47558,tt4094874,7.8,Long Way to the Top,"Documentary,Music"
47559,tt4095942,6.6,The Houses October Built,"Documentary,Horror"
47560,tt4104950,7.0,4:00am,Drama
47561,tt4116316,8.2,"Nelson Algren: The End Is Nothing, the Road Is All...","Biography,Documentary,History"
47562,tt4117094,5.5,Rew thalu rew,Action
47563,tt4121564,4.2,Lyssa kakia,Comedy
47564,tt4130418,8.4,Hip-Hop Evolution,"Documentary,Music"
47565,tt4135326,6.0,Lane 1974,"Adventure,Biography,Drama"
47566,tt4136268,4.9,Dilim,Horror
47567,tt4138428,5.2,Sobre las brasas,Documentary
47568,tt4142204,7.1,Lunático,Drama
47569,tt4142762,8.1,Arcadia,"Drama,Fantasy,Mystery"
47570,tt4144034,6.1,Wonderful World End,"Comedy,Fantasy,Music"
47571,tt4145836,2.6,Playing with Dolls,Horror
47572,tt4146350,5.5,Z airando,"Action,Horror"
47573,tt4149350,7.5,La hora de la siesta,Documentary
47574,tt4149802,2.9,Ümmü Sibyan: Zifir,Horror
47575,tt4150316,5.9,Frozen in Time,"Adventure,Animation,Family"
47576,tt4158922,2.1,Pokhishchenie,Thriller
47577,tt4160794,7.7,Mig og min far - hvem fanden gider klappe?,"Documentary,Drama"
47578,tt4162132,3.6,Smeshannye chuvstva,Comedy
47579,tt4170344,7.3,I Called Him Morgan,"Documentary,Drama,History"
47580,tt4172146,5.6,Summer of 8,"Comedy,Drama,Romance"
47581,tt4172482,8.9,Guadalupe: The Miracle and the Message,Documentary
47582,tt4176764,4.6,Stalking Eva,"Mystery,Thriller"
47583,tt4181732,4.3,La sindrome di Antonio,Comedy
47584,tt4183910,4.1,Warda,Horror
47585,tt4185862,5.6,Cat Sick Blues,Horror
47586,tt4190962,7.1,Desde que el mundo es mundo,"Documentary,Family,History"
47587,tt4191486,5.7,Yamasong: March of the Hollows,"Adventure,Animation,Fantasy"
47588,tt4193180,5.8,,
47589,tt4193216,6.0,Schmitke,"Comedy,Mystery"
47590,tt4196776,6.6,Jason Bourne,"Action,Thriller"
47591,tt4200556,7.9,No Turning Back,"Documentary,Sport"
47592,tt4201948,6.6,Topragin Türküsü: Osmaniye Yer Fistigi,Documentary
47593,tt4203228,7.1,,
47594,tt4206558,7.3,Frank and the Wondercat,"Biography,Comedy,Documentary"
47595,tt4213758,5.3,Autoportretul unei fete cuminti,Drama
47596,tt4218058,7.6,Kingston Paradise,Drama
47597,tt4226388,7.7,Victoria,"Crime,Drama,Romance"
47598,tt4226478,6.8,Territoire de la liberté,Documentary
47599,tt4246818,5.1,Popoz,"Action,Comedy"
47600,tt4247046,4.3,Fireworks,"Comedy,Crime,Drama"
47601,tt4254756,7.2,Afghanistan 1979,"Documentary,War"
47602,tt4255252,2.1,Female Werewolf,Horror
47603,tt4258716,4.2,Xi Yang Yang Yu Hui Tai Liang Zhi Fei Ma Qi Yu Ji,Animation
47604,tt4262174,6.0,First Girl I Loved,"Drama,Romance"
47605,tt4266030,8.0,Wiedersehen mit Brundibar,Documentary
47606,tt4266638,7.2,Krisha,Drama
47607,tt4266660,7.1,Stink!,Documentary
47608,tt4270602,7.4,Dwight Howard: In the Moment,Documentary
47609,tt4271724,4.0,Kaki Kitai,"Action,Comedy"
47610,tt4277250,6.6,Drifter,"Crime,Documentary,Drama"
47611,tt4277526,7.0,Demi,Drama
47612,tt4278760,5.5,Puppet Killer,Horror
47613,tt4282396,7.4,Byomkesh Phire Elo,Thriller
47614,tt4287610,6.5,"Branco Sai, Preto Fica",Drama
47615,tt4288532,4.2,Lion Dancing,Comedy
47616,tt4289298,4.9,Gekijô rei,Horror
47617,tt4291578,7.3,Che fine hanno fatto gli angeli?,Drama
47618,tt4293648,8.4,De Applausman,Documentary
47619,tt4301600,4.8,Karolina,"Biography,Drama"
47620,tt4302740,5.7,Meu Passado Me Condena 2: O Filme,Comedy
47621,tt4307948,6.3,Gorcilo - Jesi li to dosao da me vidis,Comedy
47622,tt4310772,4.6,Du cheng feng yun II,"Action,Comedy"
47623,tt4314120,8.2,Beyond Measure,"Documentary,News"
47624,tt4315528,7.2,Porkkalam,Action
47625,tt4316484,8.6,Suspended Time 'Zaman Muaalaq',"Documentary,History"
47626,tt4317600,6.3,Anandhapurathu Veedu,Mystery
47627,tt4322004,5.9,Battles,"Documentary,History,War"
47628,tt4322064,6.6,Seis y medio,"Drama,Romance"
47629,tt4324048,4.4,Siddhu +2,Romance
47630,tt4328756,7.3,Ebar Shabor,"Crime,Mystery,Thriller"
47631,tt4328934,7.6,Taramani,"Drama,Romance"
47632,tt4329242,6.5,Love Jacked,"Comedy,Romance"
47633,tt4329806,3.3,Don't Sleep,"Horror,Thriller"
47634,tt4340694,4.7,Death by Tights,Horror
47635,tt4341560,8.1,Son of the Congo,Documentary
47636,tt4341864,6.2,La Memoria del Agua,"Drama,Romance"
47637,tt4345626,8.2,Sterling Silver,Drama
47638,tt4355080,4.9,The G-string Horror: Demon Cut,Horror
47639,tt4363984,8.4,Counting from Infinity: Yitang Zhang and the Twin Prime Conjecture,"Biography,Documentary,History"
47640,tt4368098,3.5,The Creature Below,"Horror,Sci-Fi"
47641,tt4370358,6.1,Qudrat ghayr adiya,"Drama,Mystery"
47642,tt4374044,6.4,De Club van Sinterklaas & De Verdwenen Schoentjes,Family
47643,tt4384456,3.9,Rasam,Drama
47644,tt4387732,6.4,Vestido de novia,Drama
47645,tt4391742,3.6,Haiiro no karasu,Drama
47646,tt4393036,6.8,Emily,Drama
47647,tt4406572,6.5,The Banksy Job,Documentary
47648,tt4412240,6.6,Xiong Chumo Zhi Xueling Xiongfeng,"Animation,Comedy"
47649,tt4415410,6.2,Out,Drama
47650,tt4415976,7.5,Tayna tyomnoy komnaty,"Adventure,Family"
47651,tt4419022,7.9,The Dinkytown Uprising,"Biography,Documentary,History"
47652,tt4421572,4.9,Jackson,"Drama,Romance"
47653,tt4430294,7.1,Fireflies in the Abyss,"Documentary,Drama"
47654,tt4433886,6.2,Coming of Age,"Documentary,Drama"
47655,tt4437830,7.6,Kandahar Journals,"Documentary,History,War"
47656,tt4440776,7.7,Johnny 100 Pesos: Capítulo Dos,"Crime,Drama"
47657,tt4449798,7.0,The Dead Poet,"Animation,Comedy,Drama"
47658,tt4457820,5.5,Barmen,Comedy
47659,tt4459890,4.1,Frank Phoenix,"Action,Crime,Drama"
47660,tt4460238,2.2,Vánocní Kamenák,Comedy
47661,tt4465438,3.1,Bodysnatch,"Sci-Fi,Thriller"
47662,tt4470016,7.8,Anaga aparar jol,"Drama,History,War"
47663,tt4472486,7.2,Marrtown,Horror
47664,tt4482858,6.4,Tikkun,"Drama,Mystery"
47665,tt4494230,6.3,La Holandesa,Drama
47666,tt4496588,5.3,Ay Brilliant,Comedy
47667,tt4501084,8.1,Gohar Kheirandish a Filmography,Biography
47668,tt4501276,5.5,Rettet Raffi!,"Action,Adventure,Crime"
47669,tt4503600,5.2,Lindsey,Drama
47670,tt4504638,6.8,Mission Apocalypse,Action
47671,tt4511200,6.7,Manifesto,Drama
47672,tt4511786,7.1,Horizontes,"Biography,Documentary,Drama"
47673,tt4513110,5.2,Entropy,"Drama,Sci-Fi"
47674,tt4514084,8.3,Far Too Far,"Action,Crime,Drama"
47675,tt4514660,3.4,Terror Birds,"Action,Adventure,Comedy"
47676,tt4515200,5.7,Raja Rajendra,"Comedy,Romance"
47677,tt4522274,7.6,Space Dogz,Comedy
47678,tt4523512,7.7,Instantes de campaña,"Biography,Documentary"
47679,tt4526922,8.8,The Unknowns,Documentary
47680,tt4528606,7.8,De som sade nej,"Crime,Documentary,Drama"
47681,tt4531412,6.8,Kyôkai no Kanata: kako-hen,"Action,Animation,Comedy"
47682,tt4531764,6.3,Amor,Drama
47683,tt4534160,4.6,Piadeiros,"Comedy,Documentary"
47684,tt4539364,4.1,Cing ceon dau,"Comedy,Romance"
47685,tt4552384,8.4,Time Does Not Pass,Drama
47686,tt4560926,3.5,Birdland,"Crime,Mystery"
47687,tt4563460,3.0,Elder Island,"Horror,Thriller"
47688,tt4567694,6.4,L'âme du tigre,Drama
47689,tt4569938,7.2,My City,Documentary
47690,tt4571278,5.2,Respiri,Thriller
47691,tt4575844,6.9,Legacy of SOMA: Aonoran,"Drama,Romance"
47692,tt4576040,7.3,Seven Souls in the Skull Castle,"Action,Drama,Romance"
47693,tt4577050,7.5,Ashes,Drama
47694,tt4578118,4.8,Rupture,"Horror,Sci-Fi,Thriller"
47695,tt4578920,4.1,Cease Fire 2,"Comedy,Drama,Family"
47696,tt4580022,5.1,Sasiady,"Comedy,Drama"
47697,tt4581032,5.3,Luv U Alia,"Family,Romance"
47698,tt4581734,6.2,Ribbons,Thriller
47699,tt4591234,7.0,Adoptation,"Comedy,Drama"
47700,tt4591840,5.4,A Christmas Star,Family
47701,tt4596408,7.2,Nae sim-jang-eool sswa-la,Drama
47702,tt4597234,7.2,Sokola Rimba,"Biography,Drama"
47703,tt4598764,7.2,"NEY: Nosotros, ellos y yo","Biography,Documentary"
47704,tt4607822,8.3,Forrest Griffin: The Ultimate Fighter,Documentary
47705,tt4621016,7.4,Jag är Ingrid,"Biography,Documentary"
47706,tt4621472,7.1,"Shiranai, futari",Drama
47707,tt4624258,6.1,What's the Matter with Gerald?,"Comedy,Drama,Fantasy"
47708,tt4625196,8.2,Ottaal,Drama
47709,tt4641230,8.7,I know where the money is Mum,Documentary
47710,tt4642372,7.6,Torah Codes End to Darkness,"Biography,Documentary,History"
47711,tt4644144,6.2,Basta poco,Comedy
47712,tt4649558,7.2,The Radicalization of Jeff Boyd,"Drama,Thriller"
47713,tt4649856,7.0,Ashes,"Drama,Thriller"
47714,tt4652164,5.4,Rokjesdag,"Comedy,Romance"
47715,tt4654184,7.5,Die Reise mit Vater,"Comedy,Drama"
47716,tt4654328,6.1,All Work All Play,Documentary
47717,tt4654760,5.4,Sabki Bajegi Band,"Comedy,Drama"
47718,tt4655630,3.7,Drifter,"Crime,Horror,Thriller"
47719,tt4658482,7.9,We Promised,Drama
47720,tt4662238,6.1,O Bacanal do Diabo e Outras Fitas Proibidas de Ivan Cardoso,Musical
47721,tt4662396,6.9,Sable,"Crime,Drama,Mystery"
47722,tt4666732,5.9,A Man Called Jon,Comedy
47723,tt4667084,5.4,The Unseen,"Action,Horror,Sci-Fi"
47724,tt4669986,7.0,Loving,"Biography,Drama,Romance"
47725,tt4673872,5.7,Bangali Babu English Mem,"Comedy,Musical,Romance"
47726,tt4675996,5.5,Vals,"Drama,History"
47727,tt4676508,6.6,Princess of Rome,"Adventure,Animation,Drama"
47728,tt4677128,7.7,Sonic Sea,Documentary
47729,tt4678184,3.9,WTF!,Horror
47730,tt4686666,3.0,Fluid Boy,Horror
47731,tt4689268,8.6,Brothers in Blood: The Lions of Sabi Sand,Documentary
47732,tt4693358,6.3,OtherLife,"Crime,Mystery,Sci-Fi"
47733,tt4693612,6.4,Un profil pour deux,"Comedy,Romance"
47734,tt4695056,8.0,Lottery Road,Drama
47735,tt4695434,5.6,Kümes,Drama
47736,tt4698760,8.3,Vanishing Sail,"Documentary,Family,History"
47737,tt4699254,7.8,Dongata,Comedy
47738,tt4700230,7.6,Az utolsó nagymester,Action
47739,tt4700248,6.4,Modder en bloed,"Drama,History,Sport"
47740,tt4701906,6.0,Freiheit,Drama
47741,tt4710684,7.4,Shortcut: Disto Pan Nasto,Thriller
47742,tt4717644,6.3,Kirik Kalpler Bankasi,Drama
47743,tt4720520,8.9,on the way to school,"Biography,Documentary"
47744,tt4720736,7.5,Making Of: Tropa de Elite 2,Documentary
47745,tt4727128,5.8,Waiting for You,"Drama,Mystery"
47746,tt4729794,6.6,Ranenyy angel,Drama
47747,tt4736162,7.8,Enter the Cage,Action
47748,tt4737992,5.5,The Perfect Physique,"Documentary,Sport"
47749,tt4742102,8.6,Nachom-ia Kumpasar,"Drama,Musical,Romance"
47750,tt4755444,4.6,Natural Reaction,"Action,Thriller"
47751,tt4762630,5.2,Unholy,"Drama,Horror,Thriller"
47752,tt4765902,5.7,I Think My Babysitter's an Alien,Family
47753,tt4776998,6.1,The Promise,"Drama,History"
47754,tt4788802,6.8,Le Dernier Mirage,Thriller
47755,tt4792856,7.4,Too Big for the World,Documentary
47756,tt4796556,6.4,The Gate of Departure,"Biography,Family"
47757,tt4797436,5.0,Jack Goes Home,"Drama,Horror,Mystery"
47758,tt4801682,5.5,Tiger,"Action,Crime,Romance"
47759,tt4806012,4.6,Cuerpo de élite,"Action,Comedy"
47760,tt4806750,8.0,The Third Root,"Adventure,Documentary,Music"
47761,tt4814444,1.4,"Qin, bie pa",Horror
47762,tt4820312,2.4,Krampus: The Reckoning,Horror
47763,tt4820418,5.6,Smothered by Mothers,Comedy
47764,tt4822652,8.8,Vilanova Artigas: the architect and the light,"Biography,Documentary,History"
47765,tt4827246,7.2,Scattered,"Drama,Mystery,Thriller"
47766,tt4832664,5.8,Aos Ventos que Virão,Drama
47767,tt4833838,8.2,That's E,"Comedy,Drama"
47768,tt4834762,6.7,Moje córki krowy,"Comedy,Drama"
47769,tt4835558,6.0,Edeno Sodas,"Comedy,Drama,Sci-Fi"
47770,tt4835926,6.5,Purasangre,"Crime,Mystery,Thriller"
47771,tt4840096,6.2,Lou Lap,"Comedy,Crime,Fantasy"
47772,tt4841640,5.0,Janoskians: Untold and Untrue,Comedy
47773,tt4847546,4.9,Blood Feast,Horror
47774,tt4848520,7.0,The Art of Escape,Drama
47775,tt4862190,8.2,Kingdom of Clay Subjects,"Drama,Family"
47776,tt4870924,6.5,The Cow Farm,"Documentary,Family,War"
47777,tt4872210,7.3,Hai supîdo!: Free! Starting Days,"Animation,Drama,Sport"
47778,tt4872362,5.6,(313) Choices,Drama
47779,tt4885016,7.9,The Discrete Charm of Geometry,Documentary
47780,tt4885700,8.4,Quando sarò bambino,"Comedy,Family"
47781,tt4887028,3.4,Den of Darkness,"Horror,Thriller"
47782,tt4888138,3.6,Lucky Jokers,Comedy
47783,tt4888898,6.3,La Fille aux 2 visages,"Crime,Horror,Romance"
47784,tt4889648,5.9,Sukyanâ: Kioku no kakera o yomu otoko,Comedy
47785,tt4891240,5.5,Ferrum,"Crime,Drama"
47786,tt4906984,5.8,Azhar,"Biography,Drama,Sport"
47787,tt4908764,4.0,Reclusion,"Drama,Horror,Mystery"
47788,tt4920130,5.8,Stolen from the Suburbs,Drama
47789,tt4922008,7.5,The Blue Years,Drama
47790,tt4925050,9.2,On the Rocks,Drama
47791,tt4932720,8.4,Khwada,Drama
47792,tt4935282,5.8,"Rabin, the Last Day","Drama,History"
47793,tt4939496,6.3,Cau vong khong sac,Drama
47794,tt4939848,6.9,The Dark Hand,"Mystery,Thriller"
47795,tt4943706,5.8,Les derniers Parisiens,Drama
47796,tt4944240,10.0,Dog Days in the Heartland,Drama
47797,tt4950110,5.9,I'm Not Ashamed,"Biography,Drama"
47798,tt4952376,7.5,Bracia,Documentary
47799,tt4957780,6.1,Unelmien kulisseissa,Documentary
47800,tt4959548,5.1,Klassefesten 3: Dåben,Comedy
47801,tt4976628,5.3,La forêt de quinconces,"Comedy,Drama"
47802,tt4981752,6.4,Goliath,Drama
47803,tt4982356,6.5,The Forest,"Drama,Fantasy,Horror"
47804,tt4984868,5.5,Faraar,Action
47805,tt4987462,8.1,Cold Water,Drama
47806,tt4991652,5.0,Camino,"Action,Adventure,Thriller"
47807,tt4991900,3.2,The Blood Tapes,Thriller
47808,tt4997108,6.7,Radiogram,Drama
47809,tt5001706,6.4,"Leah Smock, the Legend Awakens",Horror
47810,tt5004766,7.3,"Psiconautas, los niños olvidados","Animation,Drama,Horror"
47811,tt5004890,2.4,Da bian ju zhi meng hui Jia Wu,Drama
47812,tt5005752,6.3,MERCS Movie,Action
47813,tt5007774,5.6,A Box of Faith,Family
47814,tt5011626,6.0,Guddo môningu shô,Comedy
47815,tt5016028,7.0,Unlocking the Cage,"Documentary,Drama,History"
47816,tt5022424,6.3,Kohinoor,"Comedy,Thriller"
47817,tt5024048,4.1,The Boo,"Drama,Horror,Thriller"
47818,tt5032470,6.7,Bla cinima,Documentary
47819,tt5032818,4.7,Kanal,"Action,Crime,Drama"
47820,tt5037288,7.8,The Terry Kath Experience,Documentary
47821,tt5046504,5.6,Entre Idas e Vindas,"Comedy,Drama"
47822,tt5047788,8.7,The Father and the Bear,Drama
47823,tt5048580,6.1,KKK: The Fight for White Supremacy,Documentary
47824,tt5048716,5.5,Burg Schreckenstein,"Adventure,Comedy,Family"
47825,tt5049416,7.2,Resureksyon,Horror
47826,tt5049636,6.2,Karbala,"Drama,War"
47827,tt5050342,7.3,Racing Colt,Drama
47828,tt5052448,7.7,Get Out,"Horror,Mystery,Thriller"
47829,tt5057582,8.8,John Bosco in America,Comedy
47830,tt5058114,7.2,Misseu waipeu,"Comedy,Drama,Fantasy"
47831,tt5065522,6.0,L'histoire d'une mère,Drama
47832,tt5068856,6.5,Scary House,"Comedy,Horror"
47833,tt5072406,6.2,Moka,Drama
47834,tt5073518,6.9,Bobbejaan,Documentary
47835,tt5078188,5.2,Hong yi xiao nu hai,"Horror,Thriller"
47836,tt5078886,5.9,Fanged Up,"Comedy,Horror"
47837,tt5085588,6.7,The Visitor,"Drama,Horror,Thriller"
47838,tt5093984,6.5,At elske Pia,"Drama,Romance"
47839,tt5094682,5.5,I Remember When I Die,"Comedy,Documentary,Drama"
47840,tt5104902,8.2,The Adventures of Pericles,Drama
47841,tt5104924,8.2,The Taming of the Shrew,Comedy
47842,tt5108444,7.3,Parchim International,Documentary
47843,tt5117030,8.8,Quetta,Drama
47844,tt5121816,6.3,El bar,"Comedy,Horror,Thriller"
47845,tt5122222,8.9,Flaugstad,Comedy
47846,tt5127406,7.9,Søsken til evig tid: Amerikareisa,Documentary
47847,tt5127878,7.1,Baglar,"Documentary,Sport,War"
47848,tt5128000,6.3,Michael Shannon Michael Shannon John,Documentary
47849,tt5129304,6.9,Ceská cesta,Documentary
47850,tt5130764,8.2,Shelter,Documentary
47851,tt5134866,5.6,13 Days,Mystery
47852,tt5137380,8.1,Kanche,"Action,Drama,History"
47853,tt5139936,7.4,Naga the Eternal Yogi,Documentary
47854,tt5141150,8.5,Rabin in His Own Words,Documentary
47855,tt5143736,3.9,Maskoun,"Horror,Thriller"
47856,tt5145366,7.0,Die Körper der Astronauten,"Drama,Family,Sci-Fi"
47857,tt5146612,6.0,Junkie,"Action,Crime,Drama"
47858,tt5151662,7.8,When the Earth Seems to Be Light,Documentary
47859,tt5154466,3.7,Bizans oyunlari: Geym of Bizans,Comedy
47860,tt5162458,6.0,Poison Flower,Documentary
47861,tt5167122,6.7,Winners Tape All: The Henderson Brothers Story,"Comedy,Horror"
47862,tt5173000,7.3,The Show of Shows,Documentary
47863,tt5174992,7.7,I Hate the Man in My Basement,"Comedy,Drama,Romance"
47864,tt5175274,7.2,Le passé devant nous,Drama
47865,tt5175636,5.6,Abe & Phil's Last Poker Game,"Comedy,Drama"
47866,tt5180120,7.7,Nandita Das and Divya Jagdale's Between the Lines,Drama
47867,tt5180888,5.7,Sollers Point,Drama
47868,tt5181502,1.8,The Hidden Talent,"Drama,Romance"
47869,tt5181834,4.6,The Rocket,"Family,Sport"
47870,tt5182656,7.9,Khamosh Adalat Jaari Hai,Drama
47871,tt5187886,6.0,Abracadabra,"Comedy,Drama,Fantasy"
47872,tt5203428,7.8,Thank You For Playing: Kultowe magazyny o grach,Documentary
47873,tt5206170,5.7,The Apostle Peter: Redemption,Drama
47874,tt5207964,5.6,Enemy,"Drama,Fantasy,Mystery"
47875,tt5208682,8.3,Meadow Bridge,Drama
47876,tt5214744,6.0,Fukigen na kako,"Drama,Mystery"
47877,tt5221208,6.1,Dang tap ha dik leun yan,Romance
47878,tt5226436,7.1,The Fourth Phase,"Action,Adventure,Documentary"
47879,tt5237304,7.5,Bloody Evening,Horror
47880,tt5240110,7.1,Blur: New World Towers,"Documentary,Music"
47881,tt5242684,3.1,Tantsy nasmert,"Action,Drama,Sci-Fi"
47882,tt5242754,1.7,Angela Markado,"Action,Crime,Drama"
47883,tt5255524,5.1,Traded,"Action,Western"
47884,tt5259120,6.6,Mand falder,Documentary
47885,tt5260026,4.8,The Wedding Party,"Comedy,Romance"
47886,tt5263116,7.0,In guerra per amore,"Comedy,Drama,Romance"
47887,tt5268348,6.4,Generation Wealth,Documentary
47888,tt5269988,5.1,Vivo en el limbo,Drama
47889,tt5271794,6.7,That Good Night,Drama
47890,tt5273332,9.0,Blake Vapes Viva Las Vapegas,Documentary
47891,tt5273990,9.2,Oporuka,Comedy
47892,tt5280238,6.2,Noir Spirit Dark Return,"Drama,Horror"
47893,tt5287856,5.7,Locos,Comedy
47894,tt5290794,7.0,Bhale Manchi Roju,"Action,Romance"
47895,tt5291792,5.8,Furlough,Comedy
47896,tt5294198,5.8,Catfight,"Comedy,Drama"
47897,tt5294522,8.3,Dreamland,"Drama,Thriller"
47898,tt5296936,7.7,Snow Chick: A Penguin's Tale,Documentary
47899,tt5301558,7.1,The Life of Adam,Documentary
47900,tt5302258,7.5,Ko Afno,"Drama,Thriller"
47901,tt5306492,6.5,Shiqqah Sittah,Thriller
47902,tt5320518,6.5,De Zevende Hemel,Drama
47903,tt5321272,5.8,Manda yuvasi,"Comedy,Crime"
47904,tt5324464,6.2,Nerve,"Documentary,History"
47905,tt5325030,4.3,My Art,Drama
47906,tt5329578,8.3,The Music Factor,"Documentary,Music"
47907,tt5329934,8.1,Forgotten,Documentary
47908,tt5331142,6.0,Pedar-e aan digari,Drama
47909,tt5331358,6.0,Le Solitaire: Ali,"Action,Crime"
47910,tt5332502,5.7,Rajini Murugan,"Action,Comedy"
47911,tt5333700,3.6,Red Net,Thriller
47912,tt5335982,5.9,Straight Outta' H8,Drama
47913,tt5337444,7.9,Dare2Dream: The Flex Wheeler Story,Documentary
47914,tt5345888,7.3,Hutututu: Aavi Ramat Ni Rutu,"Comedy,Drama"
47915,tt5350358,6.2,Jonathan,Drama
47916,tt5357790,8.7,Without You,"Action,Drama,Music"
47917,tt5359048,4.3,Spiral,Documentary
47918,tt5376556,9.0,Murcia Supersónica,Documentary
47919,tt5389636,4.5,Phromajan Suay Phan Sayong,Horror
47920,tt5390246,4.1,Taken Heart,"Action,Crime,Drama"
47921,tt5396872,5.2,Yi nian tian tang,Comedy
47922,tt5425264,6.2,Throne of Elves,"Adventure,Animation,Fantasy"
47923,tt5431044,6.9,"Thank You, Del: The Story of the Del Close Marathon",Documentary
47924,tt5432114,4.3,Claire in Motion,Drama
47925,tt5437148,6.0,Spring Broke,Documentary
47926,tt5442230,8.2,Les français c'est les autres,Documentary
47927,tt5445056,5.0,Haikyû!: Shousha to haisha,"Animation,Sport"
